,G0000,G0001,G0002,G0003,G0004,G0005,G0006,G0007,G0008,G0009,G0010,G0011,G0012,G0013,G0014,G0015,G0016,G0017,G0018,G0019,G0020,G0021,G0022,G0023,G0024,G0025,G0026,G0027,G0028,G0029,G0030,G0031,G0032,G0033,G0034,G0035,G0036,G0037,G0038,G0039,G0040,G0041,G0042,G0043,G0044,G0045,G0046,G0047,G0048,G0049,G0050,G0051,G0052,G0053,G0054,G0055,G0056,G0057,G0058,G0059,G0060,G0061,G0062,G0063,G0064,G0065,G0066,G0067,G0068,G0069,G0070,G0071,G0072,G0073,G0074,G0075,G0076,G0077,G0078,G0079,G0080,G0081,G0082,G0083,G0084,G0085,G0086,G0087,G0088,G0089,G0090,G0091,G0092,G0093,G0094,G0095,G0096,G0097,G0098,G0099,G0100,G0101,G0102,G0103,G0104,G0105,G0106,G0107,G0108,G0109,G0110,G0111,G0112,G0113,G0114,G0115,G0116,G0117,G0118,G0119,G0120,G0121,G0122,G0123,G0124,G0125,G0126,G0127,G0128,G0129,G0130,G0131,G0132,G0133,G0134,G0135,G0136,G0137,G0138,G0139,G0140,G0141,G0142,G0143,G0144,G0145,G0146,G0147,G0148,G0149,G0150,G0151,G0152,G0153,G0154,G0155,G0156,G0157,G0158,G0159,G0160,G0161,G0162,G0163,G0164,G0165,G0166,G0167,G0168,G0169,G0170,G0171,G0172,G0173,G0174,G0175,G0176,G0177,G0178,G0179,G0180,G0181,G0182,G0183,G0184,G0185,G0186,G0187,G0188,G0189,G0190,G0191,G0192,G0193,G0194,G0195,G0196,G0197,G0198,G0199
SIM-0010-NT,7.0362034,4.487167,2.9229777,2.3907738,3.83504,2.3760962,3.8918626,3.7035224,4.0993295,5.2698445,3.9967785,4.2351065,2.9415672,2.0817604,3.3577466,4.9565372,4.900442,4.3801684,4.143184,3.4465876,2.5982425,1.992369,3.4692926,5.938451,2.1290102,5.258273,3.814576,5.6766353,4.5644293,3.8663912,4.623316,4.186404,5.0128565,3.0742478,2.8750668,2.9418204,3.2677794,5.8137712,5.296488,4.2013297,5.022533,5.397459,4.182773,3.7797084,4.6983757,3.9468687,6.1689086,4.8694053,2.2799778,3.1158402,5.607448,5.89357,4.05059,4.113988,5.5028033,3.5980353,3.2599795,4.955419,3.1887636,5.0742073,4.07147,4.694073,4.603389,3.6792338,5.262881,2.0932734,2.9943917,3.6759148,2.5092957,3.827506,3.6219587,5.018256,3.2630847,3.581885,3.019407,3.5740776,5.4163446,3.8726768,4.503381,4.2573547,3.0025682,3.580028,3.3140917,3.8370836,2.9118283,4.555679,3.842613,7.3461623,5.5345664,2.8052108,4.4812956,2.642288,3.1332805,4.2380385,5.88239,4.004018,2.937457,1.8314941,3.8824127,2.4444656,3.442718,3.1258006,4.475842,2.8459842,2.36835,6.0222707,3.0447235,2.6106203,6.1312337,6.8611135,2.343734,3.1533327,5.065085,5.650487,3.83332,3.497904,4.9229403,5.6311045,3.0951505,2.9172697,3.2683992,3.3484218,3.7232594,3.939211,3.5787542,3.9962704,4.9227457,4.380337,3.8476021,3.7031133,3.826393,2.5640342,4.105214,3.9621115,5.893394,5.4376664,4.375896,2.909071,3.2331197,5.909132,4.030559,4.7227426,2.1356053,5.110182,5.2373104,3.143899,2.641768,4.490715,4.6688986,3.5970306,4.394329,3.4029648,3.409793,5.542076,0.5551031,3.6432643,4.8199334,3.3411124,2.988337,1.7272621,4.296335,5.544492,3.1657069,5.3410025,3.9191113,4.011491,3.1437166,3.2345526,5.7286496,4.0266333,6.15,5.770483,4.5445194,5.655828,4.6391478,3.397229,3.854558,4.009869,3.277262,5.34285,2.7843118,4.212247,3.7386477,5.2050247,4.808336,5.901606,5.250459,1.8849424,4.020897,3.4729578,2.6144145,5.601052,4.3448443,3.1157143,2.5338788,3.9480066,3.7040677,2.6966445,3.7272043,4.504345
SIM-0011-NT,7.777571,4.18324,2.9976423,1.6665623,3.7955003,3.0694835,4.8137646,4.0839386,3.4327402,5.3897676,3.7412872,2.9531813,3.4741015,2.9053636,4.0367184,3.7112849,5.684542,4.505157,5.1784873,3.3038855,2.0055203,3.091821,3.8142786,5.529676,3.497993,5.00426,3.472147,5.367561,4.0377183,3.0348823,3.6924777,3.7897758,4.1750703,3.197995,1.8637191,3.598386,4.5854445,5.964039,4.6438546,4.169716,4.163662,5.2241197,4.0056,4.906443,5.384245,4.196856,5.7685046,3.6777997,3.5277843,2.3013062,5.9014707,6.2566547,4.012865,3.6640477,5.4668455,2.8647337,2.8169239,4.418585,4.34519,3.9406097,3.443659,4.079426,5.957667,4.428388,4.9241037,1.8210673,4.2379627,2.834989,2.65138,3.6067498,4.1030154,4.4249477,2.2458441,4.0849824,4.3788967,2.7145443,5.1419244,3.8500938,5.0202327,3.66328,3.0938032,3.5092432,4.2461004,3.9089456,2.1843834,4.480425,4.6046643,6.939061,5.1064773,3.2962158,4.0506063,2.020957,3.4138796,4.257472,6.126929,4.2331643,2.5136755,3.0996745,3.3797212,3.4279222,3.9558096,2.625294,4.1523714,2.1885047,2.8101196,6.244583,3.3107471,2.9409142,5.7529764,7.4530993,3.1186314,3.9976578,4.009262,5.206066,2.7292817,3.4443114,5.1704373,4.922758,3.5462787,4.5816364,3.3093388,3.8835258,3.3226666,5.0198584,3.414164,4.5346212,4.842913,3.710534,3.617437,4.36959,3.608384,4.8082075,3.7734575,3.274022,6.3482375,6.3380113,4.4181414,3.523064,1.9658148,4.8523874,3.7259414,3.5326207,2.313904,3.8060246,3.7933226,2.6209724,3.1128323,4.461921,4.205257,4.154728,4.2727036,4.318429,4.151603,5.623225,1.6890984,3.8339782,3.977915,4.1297727,3.2193062,2.4540868,4.2809877,5.3957634,2.1350162,4.258629,4.1608953,3.9779844,2.5157015,4.0698175,5.01982,3.879405,6.242923,4.9088635,4.2346373,5.7645245,5.010288,4.838007,3.1038704,4.3384843,3.0600812,5.933546,2.8211365,3.6648328,3.9880316,6.143546,5.538829,6.7361236,4.220895,2.8840358,3.5720496,2.9401376,2.845244,5.1890006,4.2994103,3.7503471,3.3866422,4.171192,2.1082292,3.1730402,3.938951,5.59015
SIM-0012-NT,7.5029545,4.9426026,2.632852,0.49818718,3.3842306,3.8978724,3.384015,3.0125408,4.680539,5.69856,4.169273,3.6946635,2.8982956,2.4388986,4.313716,4.157451,6.1309447,4.7149096,4.3979015,3.8781352,2.667772,1.7768357,2.210689,5.619411,3.444225,4.8953886,3.1892562,5.9070444,3.7504063,3.8296454,4.1114554,2.9770756,4.4602356,2.7450418,3.4793475,2.3812551,5.1882877,5.562854,4.6740184,3.8547103,4.2704544,5.013987,4.278944,3.7480721,4.7141595,4.366234,5.2307067,5.333066,2.7306657,3.4044569,5.553117,5.8533096,3.1597989,3.3932765,5.566712,3.6859562,3.2162645,5.335187,3.9257593,4.8085785,3.807036,5.5326858,5.1647835,3.7073538,4.038913,3.1153402,4.3610053,2.9897094,3.4056983,3.4656937,4.6489406,4.1419864,2.5409274,3.7993708,2.5289893,4.2024903,4.86756,4.9079313,6.517284,3.6688724,3.0934808,3.8354733,4.7361207,3.8932168,2.6001313,4.6190844,4.4175477,5.49511,5.2641487,3.8973746,3.913581,2.15546,3.324088,4.3222237,5.57372,2.5917845,2.925379,1.9891888,3.787417,3.2235153,2.8558068,3.3017035,4.451529,2.485681,2.6025105,6.0813055,2.2951517,2.8672152,6.4667664,6.845553,2.3835313,3.3856275,4.441981,5.5419407,3.2557945,4.016144,5.221829,5.146546,4.1217732,3.3990576,2.173337,3.7239406,3.508025,3.6630068,3.223827,4.234282,4.676792,3.9975345,4.940982,4.1527743,5.235989,3.363696,4.1714616,3.9047797,6.221414,5.790982,5.4242024,2.8142824,3.3171115,5.295018,3.4772003,4.865493,2.8892257,4.49885,4.4499536,2.0268922,2.8990722,4.787732,3.8192587,3.1534271,4.011242,3.4868164,3.9171517,5.841155,0.8524748,3.3104672,4.2535524,4.780699,4.2471657,1.9107474,4.796684,5.335279,3.3792434,4.2969427,4.3357143,3.6104326,3.9537249,3.961204,4.792036,4.321536,6.1229024,5.7037344,4.403729,5.766264,4.8181696,4.8938875,3.0566766,3.660059,3.420136,5.5973253,3.6296875,5.1721153,3.9529943,5.545654,4.4174933,5.744031,4.3187094,1.8035884,4.099821,2.9207497,3.8255465,5.7842846,4.758856,3.579378,2.964941,4.239228,2.4203677,3.513713,4.6462183,4.8204713
SIM-0013-NT,6.9397783,4.102608,2.7472084,1.3054891,4.900599,3.7199016,3.8533597,4.374001,3.7645862,6.5818615,4.043284,3.9689617,2.7654572,2.5114799,3.9314995,3.8892593,6.65629,4.249849,5.117982,3.0462055,3.0243058,2.9678698,2.970654,5.740233,4.514495,4.7067504,2.36858,4.5824623,4.359167,4.1166954,4.2366357,3.6835194,4.123642,3.7152367,2.3363645,2.412241,3.7137334,4.9848967,4.6920967,4.2256675,4.774159,5.3256583,4.607786,2.708428,5.5378327,4.5173163,5.849311,4.3732457,2.2820034,1.8828208,5.294901,6.0061245,4.1655264,2.9328415,4.970895,2.5313365,2.9266205,3.9623013,2.894369,3.5839605,3.879684,3.7472773,5.34958,4.619861,3.9930491,1.8466051,4.46366,2.9476357,2.4943523,3.7035956,3.5127757,5.46815,2.8880901,3.8592093,3.7556758,3.8325515,5.5131993,4.2639427,5.358001,3.8147364,3.6561315,3.2635517,4.7509856,4.4097376,2.2571495,4.694621,5.345275,7.018391,6.590337,3.1894424,2.8818643,1.6144977,3.536834,4.0196157,4.748565,3.239543,3.6536462,1.1263322,3.6128953,3.6925209,2.9329164,3.5580196,3.663372,2.5151687,3.0816183,6.499888,3.1671572,2.3274176,6.3937435,6.47872,2.9582043,3.7608743,4.584117,5.8971763,2.5912378,3.0797884,5.213512,4.5276837,4.198532,3.8438106,1.9225221,4.244891,3.5484273,4.403172,3.120943,5.2936893,4.5744333,3.9867144,4.405481,3.5070643,4.165344,4.0843973,4.0712633,4.1002846,4.7184505,5.55389,4.2293253,2.827694,3.4283137,5.0280213,4.1740103,4.2915473,1.2970061,4.361445,4.9349675,1.834594,3.1453176,4.063857,4.924278,4.0921307,3.6179266,4.4002795,3.7823048,5.976042,0.75390285,4.2997785,3.9734454,3.7817416,3.5195136,2.3819504,4.0806212,6.004327,2.1746416,5.1740146,3.8925858,3.908214,2.7264104,3.7413142,5.5751715,5.613555,6.202022,5.665407,5.983343,6.001914,4.681315,5.1799955,3.198946,3.8445952,3.0494914,5.3133907,2.734609,4.8514624,4.3530765,5.6028223,4.670008,5.4856486,5.2984123,2.8149052,3.1299183,2.671416,3.564478,5.9006433,5.0925846,3.4430225,3.2789063,4.0648503,2.4465141,3.1982276,4.321505,5.1379724
SIM-0014-NT,5.971076,4.2156677,3.0385647,1.7272688,4.1442995,3.4310546,3.045164,2.573882,3.6851242,5.4480376,5.0008254,4.232429,2.2302144,2.2091336,3.6420093,4.035013,6.0375824,3.6717498,5.015211,3.7108657,3.227892,2.6320243,3.1021955,4.7765613,2.8678825,4.5762815,2.5872805,5.014379,4.3569784,2.7137551,4.0669913,2.88105,4.6889167,2.904091,2.7893975,2.5804806,4.3241386,5.64144,4.0324097,3.1132255,3.5472221,5.014058,4.2152424,3.2849488,5.418895,4.289146,5.05325,4.044186,2.8884609,2.7942832,6.5901175,5.389211,3.7837415,3.8298748,5.449733,2.6426454,2.3306444,4.3879094,3.0685437,3.1315746,3.4387178,3.8140287,5.699375,4.3911304,4.1919994,1.8197136,3.0221603,2.9095998,2.980678,3.5343165,3.309353,5.44183,1.9157615,3.4068177,3.8706615,4.5078874,5.249474,4.5179443,4.239806,2.8342707,3.368762,3.5971098,3.6895795,4.2093396,2.9731777,4.562698,4.2965293,7.1316714,5.8808413,3.0890892,4.244773,2.0473375,4.816517,4.503234,5.396268,3.5334642,4.284422,2.2489648,3.0348063,3.6393209,3.3001122,3.1767166,3.2661104,2.5053728,2.2072675,6.179332,2.5705278,3.8657207,6.828044,6.9283237,2.8604221,3.4450295,4.894559,5.564238,2.8024743,4.2440186,4.5081882,4.415889,2.8331885,4.218272,3.5955377,4.122439,4.464512,3.809119,3.562835,3.9999585,4.8988333,4.541535,4.402667,3.346835,3.3425698,2.5878599,4.5622206,4.9346604,6.7743974,4.625362,5.0963845,3.705143,2.1149385,5.039542,4.8105106,4.75536,1.6008666,5.2328095,3.3856702,2.7781582,4.0974536,4.2729144,3.802998,4.152502,4.383888,4.4030423,4.589734,6.0121794,1.7997957,3.895914,4.2212667,4.177364,3.0219011,1.7656225,4.186988,5.8480763,3.186545,4.8429294,4.173213,4.4783335,2.8313782,3.962889,5.1782804,5.2437234,6.0502334,4.58217,4.5198493,6.567991,4.348377,5.0518456,3.9763684,3.5482345,3.55793,4.2926664,2.5088842,5.320212,3.9877272,5.019008,4.974099,5.7906003,4.7370644,2.7563689,3.5693629,2.8481612,3.325586,4.7184267,4.1773057,4.0851727,3.1786442,3.370988,2.0132627,3.2727778,5.0926027,5.061933
SIM-0015-NT,7.567362,4.590375,3.246087,1.2000935,4.736473,3.019593,4.016189,2.9808183,3.9477336,5.241982,4.080032,4.0436378,2.8311477,2.0007873,4.316434,4.470694,5.387498,4.4144964,4.6114,2.908362,3.3319612,2.1828334,3.7382019,6.0021086,3.0728402,5.0433645,3.3876722,4.518401,4.743814,3.9000473,3.3312101,3.260275,5.1367116,4.383314,3.1330686,2.1268907,4.4178915,6.0045214,4.5228457,4.273839,4.467458,5.2697954,3.9151986,2.640105,5.2761097,4.521783,5.814544,3.5144625,3.0980394,3.6591134,5.690153,5.692833,3.974982,4.6329813,4.9496202,2.9945579,2.7054443,4.3698244,3.5805998,4.6685395,4.7370524,4.5616455,5.2191844,5.336954,4.430162,1.6642599,3.06381,3.8548155,3.2653098,4.3307505,2.9711149,5.644988,2.7086751,4.4336815,2.691942,4.406368,5.3960166,4.5186605,5.6599545,3.4627466,3.0143373,3.5444188,3.316133,4.6074524,3.5114088,3.7398179,4.4023294,6.384704,6.0409813,2.832968,3.270904,3.0625954,3.3773577,5.3266597,5.2290087,2.8078773,3.959324,2.168111,4.2007704,3.532886,3.1441624,3.0595124,3.8200126,1.5968983,2.4011595,6.7974367,2.8312464,2.2301838,5.058994,7.737455,2.7832737,3.3080459,4.20456,4.9900436,3.7246904,3.5581956,5.461038,4.4605923,4.3386097,3.9945242,3.0517206,4.1213727,4.045258,4.4061375,3.3282475,5.429256,4.5592475,4.157583,4.3591995,4.254376,3.7853482,3.435815,4.2320733,3.111737,6.0979443,5.0230722,3.5186539,3.3053794,3.1315303,5.454492,4.5463347,3.513849,1.5749056,5.914199,3.9308162,3.1949897,3.1850064,4.3035536,3.7358398,3.9885993,3.9648988,3.5238776,3.6274767,5.605379,0.8269821,3.9768903,5.4897547,4.971079,3.9872594,2.2004745,3.358619,5.066207,3.107535,4.4689503,3.3218486,3.8558505,2.4160786,3.0521593,5.2748075,4.136891,5.3618026,4.7868166,4.700267,5.627872,4.349707,5.126461,3.632409,3.9274192,3.5378013,5.323683,2.7481596,4.8226542,3.418454,4.7409053,5.1354427,6.0431175,4.958424,2.5683868,3.9561484,3.176199,3.9492745,5.9668427,4.587145,3.994566,3.100513,4.3489704,2.9244838,3.4523633,3.9441333,5.5059876
SIM-0016-NT,8.33651,4.227012,3.0459592,1.6448512,4.0237017,3.9592836,3.248157,3.150863,3.0654626,4.687175,3.3028488,4.1572676,4.364195,2.1419778,2.680313,4.3962173,5.4044676,4.7799478,4.841725,3.1847963,2.7260776,3.4137716,3.1610634,5.8801074,3.0791976,4.2025614,3.2955887,4.0382094,4.1628904,4.223055,4.1107616,3.6403725,4.4135494,4.1298895,3.236744,2.9451327,4.6363606,5.954303,3.94026,3.2094123,4.4960074,5.5790462,4.7646184,3.120912,4.6530733,4.658706,5.5001726,3.2403533,2.9630852,1.7056292,5.1783,6.3995066,4.73292,3.0089846,5.2967486,2.9142656,3.9958863,4.396892,3.366953,4.769241,3.6491625,4.698675,4.66891,4.004968,3.8141406,1.422111,4.370882,3.131817,2.6216342,2.7474728,3.5555487,5.066459,3.1650655,2.718058,3.0999498,3.751875,4.9533267,4.739804,5.471168,3.6930604,3.0406308,3.6533904,4.8168683,3.8105693,2.8842087,4.182161,5.008404,6.36732,6.356248,3.7627463,3.6807396,2.4311984,3.244766,4.1876936,5.632973,3.3864212,3.4634984,1.2900991,3.353589,4.009309,3.3816476,2.735753,4.621287,2.3831758,2.8220322,6.0602236,2.5532408,2.8184214,5.1455445,6.861103,2.9764497,4.5569825,4.3845553,4.5616093,2.96615,5.124474,5.2105207,4.0293217,3.919397,3.4951704,1.9482005,3.5876417,3.7793758,3.2960923,2.870093,4.4767065,4.808629,4.352835,3.7444224,4.4102125,3.4082048,4.099809,3.4586153,3.3564363,6.3018537,6.4054713,4.5433683,3.5183718,2.896357,4.6779437,4.01768,3.8741887,1.6160591,5.1283126,3.8928316,3.0493462,2.877564,4.4119086,3.8081255,4.4111366,4.058371,4.365914,3.7747393,5.4995637,0.9427979,3.5563471,4.04546,3.9330647,3.020334,1.5365195,3.158121,5.199177,2.7798855,4.064579,2.9874134,4.834125,2.6288536,3.8260667,5.621203,4.9139185,4.9711547,5.061882,3.6299734,6.9670935,3.6415553,4.304068,3.1831286,3.3182158,3.978873,6.200808,2.5838218,4.122139,2.6908863,5.0491924,4.592686,5.494998,4.8414626,2.6255462,4.0945883,2.6699305,2.9309092,5.8441453,4.6437907,3.7452483,3.3813205,3.321901,2.0663288,2.9510894,3.7838767,5.532938
SIM-0017-NT,7.089517,4.9640017,3.2087052,1.9722786,4.8675766,3.4219227,3.618693,4.12813,3.9167995,4.9138103,3.738137,4.192878,3.5828714,2.3000236,4.1676497,2.96121,5.7402034,4.1102266,4.619242,4.6926346,2.78196,2.831018,3.287755,5.127063,2.7986794,5.330109,2.7826002,4.517135,5.039714,4.5134892,4.217733,3.1176536,4.3263364,3.1429415,2.2770078,2.1998541,3.8635607,5.0617304,3.3781393,3.991063,4.403124,6.156398,3.8852131,3.737123,5.2626452,4.3018374,5.9079227,4.570849,2.9392366,2.504021,5.472163,5.0397887,3.417522,3.305809,4.8994584,3.1129162,3.703587,4.189296,3.7471156,3.4778225,3.684096,3.9924097,5.7084293,3.7511907,5.1497693,1.8269675,3.6264796,2.530117,2.9077892,3.5694568,3.8025372,6.0353184,3.3885012,3.8768678,3.3568168,3.907175,4.5837483,5.1212597,5.5181985,3.9737236,3.6475341,4.637556,4.327975,4.1200533,3.669972,4.574265,4.067738,6.520067,5.974535,3.3276632,3.0343168,1.7653155,2.9655979,3.833236,4.8839417,3.5882716,3.261389,1.9509083,3.2251825,2.7067645,3.7641895,3.4206154,3.5434504,2.323103,3.6323786,6.120448,2.365984,2.8163333,5.8830023,6.8294826,2.8127558,2.9100277,3.8602405,5.6540303,2.9305089,3.4716275,4.688831,4.465274,4.0685506,3.8165712,2.8246558,3.4910262,4.0196605,4.4200354,3.8775814,4.828269,5.3070836,4.1062207,4.474226,4.58491,3.674047,2.964238,4.4072104,4.110353,5.681115,5.5359735,4.338847,2.1293027,2.7777915,5.112484,4.182603,5.188101,1.6475148,4.515127,3.1483226,2.649111,3.3306534,4.0087285,4.6063056,4.1381373,3.93544,3.562716,4.6656575,5.4616127,1.0242065,2.9050255,3.955855,4.6733155,4.7663546,2.2740834,3.9453175,5.1348677,2.742116,3.9815202,3.9466472,4.3475313,3.1652412,3.555713,5.582515,4.6681247,5.34325,6.102618,4.263247,6.1318107,3.2296858,5.4662237,4.437811,4.081463,3.5819616,5.2688417,2.5003045,5.0559115,3.4050338,4.8668685,5.3143406,6.3079753,4.3775873,2.0611715,3.6102486,3.1943126,2.9817278,5.6895847,5.0109572,3.2569468,3.4913144,3.880627,2.676512,2.8402367,4.820598,4.772052
SIM-0018-NT,7.088748,4.3787518,2.4840703,1.5634022,4.959148,3.2878878,3.0800674,3.5405674,3.7861521,6.7930036,4.2996106,3.6510527,3.6743603,1.404799,3.5608523,4.943432,5.7098303,3.2636237,4.7847805,4.2279634,3.003091,2.6154552,2.9321525,5.84862,3.3592124,5.507587,3.6232843,5.159579,3.7191286,3.179396,4.2258635,2.6724768,4.3332887,3.6970918,2.2055974,2.2099311,4.1255274,5.8309164,4.690751,4.1848884,4.3226547,4.9329042,3.6839287,3.3336341,5.311257,4.5970683,4.485805,3.7903957,3.3777847,2.6714482,4.942424,6.901576,3.80601,3.8089797,5.6612067,2.7091565,2.741486,5.7041645,4.106998,4.4058466,4.1247015,3.8359158,6.0462465,3.6690185,4.7855825,1.1301329,2.9308522,3.3159153,2.3766375,2.1272638,3.9361813,5.975943,3.3683875,3.9019725,3.5202532,4.11618,5.563822,4.366348,5.354487,3.9958017,3.5809956,3.7096028,4.182454,4.8664894,3.5203724,4.329195,5.087783,6.324251,6.688331,3.4180143,5.3481297,1.9403169,3.0646203,4.525004,5.4044704,4.2459855,3.0116663,2.3051703,4.4185658,3.2899096,2.9900625,3.8270185,4.5204,2.542064,2.6351285,6.242301,2.6732094,3.223607,5.852481,6.4808044,2.3041375,3.255733,4.452622,5.71522,3.1208148,4.005129,4.463677,5.1675963,3.4899886,3.6494637,2.8662972,2.8435712,3.3383453,4.7227063,2.5759618,5.030326,5.768284,3.9707017,4.497663,4.612699,3.7666898,3.7123296,3.98092,3.663912,5.6935,5.7446785,4.9648314,3.1448863,2.2519639,4.64979,4.4600487,5.4022017,2.4522765,4.73399,4.8375125,2.76982,3.3393326,3.7844877,4.7566915,2.4382248,4.2954416,3.51615,3.9473922,6.3176494,1.076276,3.4231153,4.1113153,4.5029173,3.4071574,1.4563488,3.8951461,6.368017,2.503527,5.0893717,3.540764,3.6089268,3.7858863,3.5714478,5.0783596,5.130727,5.3711314,4.8800483,4.44421,5.7440696,4.5687985,5.8738227,3.8715532,2.8775191,3.4657254,5.008524,2.8434212,4.905324,3.7950099,5.144941,5.0573907,5.549606,4.256932,3.9398503,3.575118,2.8780644,2.73389,5.569463,4.170921,3.079833,3.5088148,4.268787,3.0676446,2.4432573,5.230457,4.5593715
SIM-0019-NT,7.6781425,4.9251814,3.299128,1.4404614,4.3435063,2.9515982,3.5991623,3.262967,2.8399038,5.6268725,4.116495,3.598965,2.6841826,2.5045469,3.066814,2.8186297,5.971495,4.389826,4.8829236,2.9267528,2.859524,2.302617,2.7611585,5.753121,3.600583,4.6571836,2.8731396,5.9089193,4.5611825,4.0128593,3.7743871,3.0470264,3.352869,4.029387,2.9985492,2.6324794,4.1039743,5.947163,3.3826368,3.586421,3.7176747,6.1917562,4.65721,2.4877262,4.349408,4.362583,5.299536,3.521043,3.7479122,2.7881107,5.888336,5.3776584,4.1816177,3.4265964,5.3197727,3.1984553,2.2907743,5.4418406,3.6965895,4.63535,3.2988472,3.8759918,4.8265314,4.2157335,4.676931,1.717622,3.444247,2.5234716,2.7569451,2.8890543,3.3230731,5.6894474,2.6324446,4.665653,3.2492044,3.794715,4.97502,3.6893044,6.051567,3.7779174,3.6772666,3.400127,4.1600747,3.7431471,3.5336113,4.2461944,4.411755,7.196566,6.455015,3.529428,3.001753,2.1887183,2.9073489,4.679372,5.2911797,2.57566,3.2514815,1.1056547,3.810756,2.1098993,3.7349744,3.3121204,4.8597116,2.6662083,2.3214974,6.5382824,2.0137453,2.4219782,6.0034847,5.825942,2.8098528,3.1216195,4.392209,5.18983,3.225267,3.764386,5.4775205,4.4381337,3.2395225,3.7427342,1.952986,3.964895,4.0285378,5.4667683,3.1337547,4.3376412,4.7248363,4.261486,4.542602,4.026468,4.543247,2.969952,4.8095813,4.1719623,6.0871534,5.4158864,5.59918,2.8284385,3.036555,4.8160334,5.1555595,4.923557,1.916239,5.183736,4.5832686,2.6312568,3.9075575,4.4583697,4.1603165,3.686869,4.112039,3.8627164,4.1821094,5.150984,2.2802246,3.2379398,4.3903303,4.1358733,4.507859,1.791537,3.9603636,5.242441,2.627871,4.177303,3.4322104,2.8624926,3.0673122,3.4154363,4.556016,5.12546,5.0784783,5.575884,4.0885663,6.54472,4.8137684,4.323964,3.2448878,4.3693085,3.171387,4.904913,3.4578156,4.408006,3.854996,5.648561,5.1554275,5.74084,4.586322,1.558552,3.4049244,2.9871726,3.412779,5.548692,5.1571603,2.707408,2.8681924,4.1271377,2.43136,4.0445986,4.7663026,5.300379
SIM-0020-NT,7.810978,3.664962,3.0065987,2.0511222,3.810434,3.3374162,3.0313513,3.733182,4.3881264,5.202147,3.2306497,3.3579683,3.2467012,2.3359165,2.1666908,4.5676327,5.8362584,3.720737,5.4802175,3.1619344,2.4708302,3.2140596,4.165293,6.9402637,3.3584692,5.069682,3.4928224,4.303081,4.7070255,3.4763253,4.1184764,3.2314785,4.6966763,3.6040683,1.2378792,2.8115082,4.4936643,5.8020554,4.108699,4.7024426,4.4415126,5.5248384,4.741628,3.7703693,4.65728,3.2095876,5.2971954,4.563707,2.5989828,3.03243,5.725292,6.3676987,3.6728725,3.85062,5.714387,3.6437552,2.2519543,4.4141226,4.029653,4.767826,3.9565928,4.191222,5.786041,4.524936,4.464108,2.1149817,4.541545,4.1019993,3.1524897,3.143917,3.638839,5.194601,2.6157708,4.1254516,2.9868925,4.320855,4.432666,4.3220596,5.3861947,4.8409877,3.092716,3.4431334,3.9670885,5.006022,1.5094385,3.5891209,5.5938725,6.8129153,5.323852,3.1257977,3.7463439,2.9596205,4.329044,4.509881,4.9359593,3.6644585,2.9967272,1.3360422,2.9573798,2.1550214,3.022338,2.5342443,4.0623555,1.6425707,0.96112156,5.607291,2.4766476,2.6004896,6.596676,6.5982957,3.268895,3.6222599,4.320403,5.3110075,2.9837515,3.372174,4.8623495,4.3166413,3.15153,4.3621244,2.8385243,3.5377948,3.806359,4.190259,3.0108774,4.506787,4.70221,3.6829624,3.5403728,3.8738518,4.28357,2.9311123,5.576849,4.3455563,6.745333,5.9709764,5.312279,2.8434417,1.6072198,4.96808,4.5418587,4.555902,2.3931503,5.5878935,4.645449,3.2890258,3.058694,3.7160203,4.859524,3.7582796,3.5848973,3.4373252,3.828001,5.1170125,0.7917676,3.0129395,4.07901,3.9995308,4.181665,2.3898165,4.4606543,5.35579,2.4056244,5.0443287,4.0295725,3.8917298,3.4866633,3.6695385,5.696468,4.3377295,4.8260174,5.3115916,4.8017488,6.031608,4.6500864,4.6536946,3.300056,4.34241,3.5157998,4.7091346,3.3764083,4.3409176,3.5175874,5.9894595,5.1851597,5.6416416,4.874465,2.5053558,2.5602398,2.3747559,3.456297,5.332923,4.761085,3.8658106,2.8255148,3.5039546,2.9458656,3.165548,4.233978,5.009425
